,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
408,000540,KR7000540005,흥국화재,KOSPI,,5930,1,110,1.89,6000,6590,5440,9598521,58968995975,380958884850,64242645,STK
409,306200,KR7306200007,세아제강,KOSPI,,134200,1,900,0.68,135400,136700,131500,7299,985892950,380631460000,2836300,STK
410,217590,KR7217590009,티엠씨,KOSPI,,15760,2,-320,-1.99,16220,16270,15760,185358,2951310240,379724986000,24094225,STK
411,006405,KR7006401004,삼성SDI우,KOSPI,,233000,1,15000,6.88,219500,235000,214500,30023,6762058750,376969768000,1617896,STK
412,007690,KR7007690001,국도화학,KOSPI,,40600,1,500,1.25,40350,41000,39600,20452,827779625,375989779200,9260832,STK
413,417310,KR7417310000,코람코더원리츠,KOSPI,,9230,1,170,1.88,9070,9250,8930,155868,1424099805,372892000000,40400000,STK
414,123890,KR7123890006,한국자산신탁,KOSPI,,3025,1,55,1.85,2990,3070,2970,1401248,4243335909,370181126150,122373926,STK
415,025860,KR7025860008,남해화학,KOSPI,,7450,2,-130,-1.72,7580,7600,7420,241630,1811875395,370107380350,49678843,STK
416,092230,KR7092230002,KPX홀딩스,KOSPI,,87500,1,100,0.11,87600,88400,86900,3374,295440750,369656525000,4224646,STK
417,000320,KR7000320002,노루홀딩스,KOSPI,,27600,2,-800,-2.82,27800,28200,27200,70394,1951998450,366835767600,13291151,STK
418,286940,KR7286940002,롯데이노베이트,KOSPI,,24050,1,350,1.48,24000,24250,23700,40870,980296000,363861276350,15129367,STK
419,001940,KR7001940006,KISCO홀딩스,KOSPI,,25650,1,200,0.79,25800,25800,25150,8227,208938100,363624147000,14176380,STK
420,003120,KR7003120003,일성아이에스,KOSPI,,27050,1,500,1.88,26950,27700,26500,37965,1027177075,359765000000,13300000,STK
421,475560,KR7475560009,더본코리아,KOSPI,,24200,2,-200,-0.82,24400,24500,24200,22787,552711025,358836874000,14827970,STK
422,104700,KR7104700000,한국철강,KOSPI,,9800,2,-100,-1.01,9830,9930,9760,19626,193135990,357210000000,36450000,STK
423,001460,KR7001460005,BYC,KOSPI,,57000,1,900,1.6,55600,57900,55200,11889,674979600,356030550000,6246150,STK
424,024720,KR7024720005,콜마홀딩스,KOSPI,,10300,2,-50,-0.48,10410,10500,10280,69913,721956060,353251467700,34296259,STK
425,010820,KR7010820009,퍼스텍,KOSPI,,7240,2,-80,-1.09,7280,7650,7030,3958938,28915576420,353108831120,48771938,STK
426,003960,KR7003960002,사조대림,KOSPI,,38350,2,-250,-0.65,38600,38800,38250,9539,366931675,351457309450,9164467,STK
427,017390,KR7017390006,서울가스,KOSPI,,69300,3,0,0.0,70000,70100,68400,15109,1048337400,346500000000,5000000,STK
428,034120,KR7034120006,SBS,KOSPI,,18650,2,-40,-0.21,18700,18780,18560,36992,690090380,345980588700,18551238,STK
429,006805,KR7006801005,미래에셋증권우,KOSPI,,24550,1,750,3.15,24900,25350,23550,764609,18727662250,345559662500,14075750,STK
430,033270,KR7033270000,유나이티드제약,KOSPI,,20800,1,50,0.24,20750,21000,20550,29913,619787200,339743497600,16333822,STK
431,002320,KR7002320000,한진,KOSPI,,22150,2,-250,-1.12,22350,22450,21900,94662,2092207700,337455471500,15235010,STK
432,241590,KR7241590009,화승엔터프라이즈,KOSPI,,5560,1,10,0.18,5620,5620,5500,129298,717361645,336876374560,60589276,STK
433,009160,KR7009160003,SIMPAC,KOSPI,,5140,2,-100,-1.91,5250,5280,5130,143057,744847795,336006775520,65370968,STK
434,017860,KR7017860008,DS단석,KOSPI,,19060,2,-500,-2.56,19510,19570,19020,96128,1847628850,335155080720,17584212,STK
435,001750,KR7001750009,한양증권,KOSPI,,26300,1,150,0.57,26250,26900,25950,62476,1642071250,334760444200,12728534,STK
436,003200,KR7003200003,일신방직,KOSPI,,14530,1,310,2.18,14230,14680,14150,40587,586172805,333608800000,22960000,STK
437,432320,KR7432320000,KB스타리츠,KOSPI,,3280,1,175,5.64,3125,3280,3105,237455,761261150,332638854800,101414285,STK
438,002900,KR7002900009,TYM,KOSPI,,8030,1,30,0.38,8180,8470,7930,872732,7045038260,332442000000,41400000,STK
439,244920,KR7244920005,에이플러스에셋,KOSPI,,14660,2,-120,-0.81,14780,14840,14180,135385,1970682180,331428779380,22607693,STK
440,000490,KR7000490003,대동,KOSPI,,11450,1,160,1.42,11320,12250,11320,1533829,17917542295,330067604250,28826865,STK
441,007160,KR7007160005,사조산업,KOSPI,,65200,2,-200,-0.31,64900,65800,63800,13253,859691900,326000000000,5000000,STK
442,004560,KR7004560009,현대비앤지스틸,KOSPI,,21400,1,700,3.38,20700,22200,20700,632960,13645065400,322686555400,15078811,STK
443,02826K,KR702826K016,삼성물산우B,KOSPI,,219000,1,4500,2.1,214500,221500,211000,10791,2349661250,321402210000,1467590,STK
444,900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1661,1,122,7.93,1540,1686,1539,2191965,3559422787,320972357552,193240432,STK
445,011690,KR7011690005,와이투솔루션,KOSPI,,8750,2,-390,-4.27,9000,9050,8620,1475952,12910321745,320900947500,36674394,STK
446,009680,KR7009680000,모토닉,KOSPI,,11440,1,210,1.87,11250,11500,11210,62151,704034010,320892000000,28050000,STK
447,037710,KR7037710001,광주신세계,KOSPI,,39950,2,-300,-0.75,40300,40500,39800,13399,536555350,317889740500,7957190,STK
448,096760,KR7096760004,JW홀딩스,KOSPI,,4290,2,-70,-1.61,4365,4365,4240,184501,791655807,317138001180,73924942,STK
449,001340,KR7001340009,PKC,KOSPI,,7060,1,90,1.29,7000,7290,6910,431262,3079135045,317123953420,44918407,STK
450,136490,KR7136490000,선진,KOSPI,,13320,1,40,0.3,13380,13740,13110,151477,2045026785,316744325280,23779604,STK
451,009470,KR7009470006,삼화전기,KOSPI,,47800,2,-1000,-2.05,50300,51600,47350,228446,11173635575,316140596000,6613820,STK
452,004360,KR7004360004,세방,KOSPI,,16450,2,-60,-0.36,16560,16590,16260,53774,880470210,314451669350,19115603,STK
453,003920,KR7003920006,남양유업,KOSPI,,52200,2,-100,-0.19,52500,52700,51800,8348,434588300,313200000000,6000000,STK
454,088260,KR7088260005,이리츠코크렙,KOSPI,,4900,1,5,0.1,4895,4910,4855,80379,393063118,310373791000,63341590,STK
455,078520,KR7078520004,에이블씨엔씨,KOSPI,,11890,1,120,1.02,11860,12030,11740,125174,1487564550,309308374290,26014161,STK
456,092790,KR7092790005,넥스틸,KOSPI,,11790,2,-120,-1.01,12030,12230,11600,384682,4591629265,306563580000,26002000,STK
457,001230,KR7001230002,동국홀딩스,KOSPI,,9470,1,230,2.49,9310,9740,9150,278851,2651917415,301150574010,31800483,STK
458,334890,KR7334890001,이지스밸류플러스리츠,KOSPI,,4240,2,-30,-0.7,4255,4300,4210,212798,907878430,294462415920,69448683,STK
459,000050,KR7000050005,경방,KOSPI,,10640,1,240,2.31,10400,10760,10350,174299,1845543195,291698472800,27415270,STK
460,000680,KR7000680009,LS네트웍스,KOSPI,,3695,1,85,2.35,3610,3720,3585,482580,1758096143,291177144120,78803016,STK
461,108670,KR7108670001,LX하우시스,KOSPI,,32450,1,600,1.88,32000,32500,31800,27897,899505650,291000891500,8967670,STK
462,033530,KR7033530007,SJG세종,KOSPI,,10440,1,220,2.15,10320,10890,10310,892657,9497702680,290450832840,27820961,STK
463,013890,KR7013890009,지누스,KOSPI,,13010,1,230,1.8,12800,13240,12780,53940,706432640,289532033760,22254576,STK
464,033920,KR7033920000,무학,KOSPI,,10060,2,-120,-1.18,10050,10330,10040,83856,846858100,286710000000,28500000,STK
465,035150,KR7035150002,백산,KOSPI,,14110,2,-240,-1.67,14400,14410,14050,38839,548896740,286576258830,20310153,STK
466,058430,KR7058430000,포스코스틸리온,KOSPI,,47650,2,-150,-0.31,47950,48800,47050,76389,3663700950,285900000000,6000000,STK
467,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3215,2,-5,-0.16,3220,3230,3195,201627,647726603,284206000000,88400000,STK
468,030210,KR7030210009,다올투자증권,KOSPI,,4630,1,25,0.54,4730,4735,4560,435961,2024054557,282018420780,60911106,STK
469,003720,KR7003720000,삼영,KOSPI,,8200,2,-60,-0.73,8350,8500,8080,1174923,9654212165,278800000000,34000000,STK
470,0030R0,KR70030R0007,대신밸류리츠,KOSPI,,4570,2,-25,-0.54,4595,4595,4535,36105,165148583,273194600000,59780000,STK
471,001130,KR7001130004,대한제분,KOSPI,,161300,1,1100,0.69,162000,162400,158700,2806,451228600,272597000000,1690000,STK
472,003547,KR7003542008,대신증권2우B,KOSPI,,26950,2,-200,-0.74,27150,27350,26550,45318,1219453850,269500000000,10000000,STK
473,122900,KR7122900004,아이마켓코리아,KOSPI,,8050,1,10,0.12,8080,8110,8010,66334,535272695,269102162000,33428840,STK
474,003070,KR7003070000,코오롱글로벌,KOSPI,,10540,2,-410,-3.74,10990,10990,10450,83978,902009275,267968527860,25423959,STK
475,008490,KR7008490005,서흥,KOSPI,,23100,2,-150,-0.65,23350,23350,22700,21204,487354550,267246510300,11569113,STK
476,001630,KR7001630003,종근당홀딩스,KOSPI,,53300,1,100,0.19,53200,53600,52700,6668,354022700,267025591300,5009861,STK
477,007860,KR7007860000,서연,KOSPI,,11350,1,350,3.18,11020,11840,11000,398693,4582089190,266496229400,23479844,STK
478,000430,KR7000430009,대원강업,KOSPI,,4295,1,115,2.75,4195,4300,4180,270873,1154307235,266290000000,62000000,STK
479,003220,KR7003220001,대원제약,KOSPI,,11810,2,-100,-0.84,11880,11910,11710,39308,464020815,264869755230,22427583,STK
480,013580,KR7013580006,계룡건설,KOSPI,,29550,1,250,0.85,29000,29850,28800,115106,3390451300,263908301850,8930907,STK
481,005500,KR7005500004,삼진제약,KOSPI,,19750,2,-210,-1.05,20000,20000,19700,31274,619817100,263070000000,13320000,STK
482,001790,KR7001790005,대한제당,KOSPI,,2920,2,-10,-0.34,2930,2935,2900,246692,719995501,261914013600,89696580,STK
483,226320,KR7226320000,잇츠한불,KOSPI,,11820,2,-60,-0.51,12020,12020,11810,18631,220741170,259204503300,21929315,STK
484,044450,KR7044450005,KSS해운,KOSPI,,11200,1,150,1.36,11050,11330,11050,133803,1496949130,258561856000,23085880,STK
485,035510,KR7035510007,신세계 I&C,KOSPI,,18430,1,290,1.6,18300,18620,18070,133938,2462089025,257667987000,13980900,STK
486,005950,KR7005950001,이수화학,KOSPI,,9790,1,110,1.14,9810,10150,9600,1183987,11664568300,257419914510,26294169,STK
487,404990,KR7404990004,신한서부티엔디리츠,KOSPI,,4355,1,40,0.93,4310,4395,4290,211543,917175999,257399261340,59104308,STK
488,000390,KR7000390005,삼화페인트,KOSPI,,9420,2,-170,-1.77,9590,9630,9290,1442145,13601231725,256256677980,27203469,STK
489,005680,KR7005680004,삼영전자,KOSPI,,12740,2,-100,-0.78,12840,13000,12680,56109,716155280,254800000000,20000000,STK
490,000520,KR7000520007,삼일제약,KOSPI,,11710,3,0,0.0,11800,11910,11530,303261,3543172490,254011106810,21691811,STK
491,004980,KR7004980009,성신양회,KOSPI,,10340,1,60,0.58,10240,10390,10110,88537,909475380,253496194820,24516073,STK
492,487570,KR7487570004,HS효성,KOSPI,,67800,1,500,0.74,67500,69100,66000,39364,2658624850,252617850600,3725927,STK
493,051905,KR7051901007,LG생활건강우,KOSPI,,119600,2,-200,-0.17,119800,120500,118600,9251,1105409350,251123761200,2099697,STK
494,012200,KR7012200002,계양전기,KOSPI,,9170,4,2110,29.89,7200,9170,7130,11518021,100746901320,249633341930,27222829,STK
495,339770,KR7339770000,교촌에프앤비,KOSPI,,4995,1,50,1.01,4955,5040,4930,431576,2150779152,249575574600,49965080,STK
496,007570,KR7007570005,일양약품,KOSPI,,13050,0,0,0.0,0,0,0,0,0,249067915200,19085664,STK
497,271980,KR7271980005,제일약품,KOSPI,,16880,2,-510,-2.93,16820,17620,16590,486809,8274035595,248218239360,14704872,STK
498,053210,KR7053210001,스카이라이프,KOSPI,,5210,1,10,0.19,5200,5240,5160,64705,337513235,247594595550,47522955,STK
499,134380,KR7134380005,미원화학,KOSPI,,112500,1,2300,2.09,109800,112500,109800,1565,173181300,247417650000,2199268,STK
500,025000,KR7025000001,KPX케미칼,KOSPI,,56300,1,1200,2.18,55100,56600,55100,15819,886626950,246521316700,4378709,STK
501,005010,KR7005010004,휴스틸,KOSPI,,4380,2,-25,-0.57,4410,4465,4350,454519,1995006239,246103768500,56188075,STK
502,028100,KR7028100006,동아지질,KOSPI,,18360,3,0,0.0,18480,18590,18270,33840,622453930,245831256720,13389502,STK
503,003650,KR7003650009,미창석유,KOSPI,,140900,1,2100,1.51,138800,142500,138000,1742,244223200,245119784800,1739672,STK
504,210980,KR7210980009,SK디앤디,KOSPI,,13160,2,-210,-1.57,13320,13380,13120,30577,405221225,245004747120,18617382,STK
505,001520,KR7001520006,동양,KOSPI,,1026,1,7,0.69,1025,1038,1009,2105461,2153017526,244889848638,238684063,STK
506,003350,KR7003350006,한국화장품제조,KOSPI,,53400,2,-900,-1.66,54000,54200,52800,42672,2278124000,242008800000,4532000,STK
507,092220,KR7092220003,KEC,KOSPI,,1190,1,162,15.76,1210,1330,1180,65054488,81696037365,238908137790,200763141,STK
508,010580,KR7010580009,에스엠벡셀,KOSPI,,2145,2,-5,-0.23,2150,2205,2130,205121,444803669,238635025200,111251760,STK
509,003610,KR7003610003,방림,KOSPI,,5920,2,-30,-0.5,5950,6200,5880,64858,384130960,237996775360,40202158,STK
510,084680,KR7084680008,이월드,KOSPI,,1674,1,34,2.07,1640,1735,1635,716701,1210346360,237383567082,141806193,STK
511,298690,KR7298690009,에어부산,KOSPI,,2025,1,15,0.75,2010,2085,2005,532077,1087096721,236196000000,116640000,STK
512,000480,KR7000480004,CR홀딩스,KOSPI,,5030,2,-50,-0.98,5100,5100,5000,66992,337363815,235859164700,46890490,STK
513,004430,KR7004430005,송원산업,KOSPI,,9760,2,-40,-0.41,9830,9870,9680,121281,1188469445,234240000000,24000000,STK
514,095570,KR7095570008,AJ네트웍스,KOSPI,,5170,2,-30,-0.58,5200,5240,5140,213883,1105368245,233956764030,45252759,STK
515,000140,KR7000140004,하이트진로홀딩스,KOSPI,,10000,1,30,0.3,9980,10050,9880,46869,467187140,232067650000,23206765,STK
516,003555,KR7003551009,LG우,KOSPI,,77000,1,200,0.26,77400,77600,76400,7685,592153800,231862323000,3011199,STK
517,053690,KR7053690004,한미글로벌,KOSPI,,21150,2,-100,-0.47,21500,21900,21000,361233,7758675575,231752182500,10957550,STK
518,000860,KR7000860007,강남제비스코,KOSPI,,17800,2,-160,-0.89,18200,18330,17710,34133,609824290,231400000000,13000000,STK
519,117580,KR7117580001,대성에너지,KOSPI,,8410,2,-120,-1.41,8520,8570,8360,258748,2186982410,231275000000,27500000,STK
520,010955,KR7010951002,S-Oil우,KOSPI,,57200,2,-300,-0.52,57800,58100,56850,15940,913516300,230054224400,4021927,STK
521,102260,KR7102260007,동성케미컬,KOSPI,,4550,2,-55,-1.19,4615,4615,4540,174769,799088805,228304399050,50176791,STK
522,002150,KR7002150001,도화엔지니어링,KOSPI,,6770,2,-40,-0.59,6830,6880,6770,112058,763755755,228284400000,33720000,STK
523,001080,KR7001080001,만호제강,KOSPI,,54400,0,0,0.0,0,0,0,0,0,225760000000,4150000,STK
524,009070,KR7009070004,KCTC,KOSPI,,7520,1,50,0.67,7480,7785,7420,1089128,8320926445,225600000000,30000000,STK
525,001045,KR7001041003,CJ우,KOSPI,,99800,2,-300,-0.3,100200,100900,98500,5965,592054050,225570255400,2260223,STK
526,001780,KR7001780006,알루코,KOSPI,,2315,2,-5,-0.22,2335,2355,2300,686551,1600352787,224161755580,96830132,STK
527,081000,KR7081000002,일진다이아,KOSPI,,15640,1,520,3.44,15410,15870,15310,165475,2588295850,222134529000,14202975,STK
528,039570,KR7039570007,HDC랩스,KOSPI,,8540,1,10,0.12,8650,8650,8500,20504,175148570,221677912540,25957601,STK
529,004090,KR7004090007,한국석유,KOSPI,,17450,2,-880,-4.8,17520,18570,17410,1346450,24093268110,221512394000,12694120,STK
530,005430,KR7005430004,한국공항,KOSPI,,68300,2,-300,-0.44,68800,69500,68000,10774,742356850,216262046500,3166355,STK
531,005960,KR7005960000,동부건설,KOSPI,,9420,2,-540,-5.42,9980,10160,9420,462675,4451676650,216157565460,22946663,STK
532,234080,KR7234080000,JW생명과학,KOSPI,,13650,2,-80,-0.58,13740,13790,13510,42683,583228610,216141662100,15834554,STK
533,003460,KR7003460003,유화증권,KOSPI,,3800,1,325,9.35,3590,4380,3540,4654679,18515384535,215469177000,56702415,STK
534,213500,KR7213500002,한솔제지,KOSPI,,9050,1,60,0.67,9000,9050,8960,111892,1009304505,215395212800,23800576,STK
535,001250,KR7001250000,GS글로벌,KOSPI,,2605,1,15,0.58,2590,2635,2570,729040,1901425463,215000455220,82533764,STK
536,078000,KR7078000007,텔코웨어,KOSPI,,23000,1,1450,6.73,22500,27450,19710,1402562,33669992990,212521771000,9240077,STK
537,102460,KR7102460003,이연제약,KOSPI,,11370,2,-420,-3.56,11800,11820,11330,95285,1094382845,211332041070,18586811,STK
538,011785,KR7011781002,금호석유화학우,KOSPI,,69800,1,200,0.29,70000,70200,68500,12314,853924950,211039322800,3023486,STK
539,016580,KR7016580003,환인제약,KOSPI,,11320,1,70,0.62,11230,11450,11230,49465,561247950,210552792400,18600070,STK
540,071840,KR7071840003,롯데하이마트,KOSPI,,8900,1,100,1.14,8790,9010,8720,49382,439562320,210108636800,23607712,STK
541,214420,KR7214420002,토니모리,KOSPI,,8630,2,-170,-1.93,8840,8910,8610,251047,2193371980,207592915370,24054799,STK
542,004380,KR7004380002,삼익THK,KOSPI,,9960,0,0,0.0,0,0,0,0,0,206172000000,20700000,STK
543,101530,KR7101530004,해태제과식품,KOSPI,,7080,2,-150,-2.07,7280,7280,7080,51391,366838520,206147099760,29116822,STK
544,004710,KR7004710000,한솔테크닉스,KOSPI,,6300,2,-90,-1.41,6480,6480,6300,245051,1561261460,202292231400,32109878,STK
545,012610,KR7012610002,경인양행,KOSPI,,4840,2,-80,-1.63,4940,5000,4820,602166,2946036032,201423206600,41616365,STK
546,089470,KR7089470009,HDC현대EP,KOSPI,,6300,2,-110,-1.72,6360,6440,6180,330245,2087770040,200970000000,31900000,STK
547,015230,KR7015230006,대창단조,KOSPI,,7010,2,-140,-1.96,7250,7260,7010,109249,777824535,200291332300,28572230,STK
548,025620,KR7025620006,차AI헬스케어,KOSPI,,10930,2,-40,-0.36,10990,11110,10820,30010,327068135,198969424890,18203973,STK
549,002990,KR7002990000,금호건설,KOSPI,,5340,2,-50,-0.93,5390,5490,5250,209880,1126889025,197562698400,36996760,STK
550,025820,KR7025820002,이구산업,KOSPI,,5890,2,-10,-0.17,6020,6090,5840,1106582,6606120745,196973380000,33442000,STK
551,012320,KR7012320008,경동인베스트,KOSPI,,83100,2,-5500,-6.21,88600,89600,82100,42281,3569495100,196533411300,2365023,STK
552,037560,KR7037560000,LG헬로비전,KOSPI,,2520,1,25,1.0,2500,2525,2490,205596,516502077,195166099800,77446865,STK
553,006060,KR7006060008,화승인더,KOSPI,,3505,2,-5,-0.14,3515,3545,3495,140148,492951210,193896600000,55320000,STK
554,272550,KR7272550005,삼양패키징,KOSPI,,12840,1,90,0.71,12740,12900,12720,37776,484727450,193478333040,15068406,STK
555,031440,KR7031440001,신세계푸드,KOSPI,,49900,1,600,1.22,49300,50400,49100,13826,685507800,193236752000,3872480,STK
556,293480,KR7293480000,하나제약,KOSPI,,10730,2,-150,-1.38,10890,10890,10710,53635,578801670,190703710580,17772946,STK
557,002100,KR7002100006,경농,KOSPI,,9740,2,-40,-0.41,9870,9870,9700,63607,620406370,190149880500,19522575,STK
558,016450,KR7016450009,한세예스24홀딩스,KOSPI,,4740,1,350,7.97,4850,4850,4500,425545,2020610487,189600000000,40000000,STK
559,317400,KR7317400000,자이에스앤디,KOSPI,,4880,1,80,1.67,4825,4900,4790,152541,740571934,189258697600,38782520,STK
560,097955,KR7097951008,CJ제일제당 우,KOSPI,,142100,1,300,0.21,141800,142200,141300,5539,785371300,188628229300,1327433,STK
561,003830,KR7003830007,대한화섬,KOSPI,,141400,1,11400,8.77,130100,147000,129600,4277,594935400,187779200000,1328000,STK
562,00279K,KR700279K010,아모레퍼시픽홀딩스3우C,KOSPI,,26350,2,-400,-1.5,26750,26750,26050,19583,515221100,186879470000,7092200,STK
563,016880,KR7016880007,웅진,KOSPI,,2335,2,-80,-3.31,2410,2420,2325,659936,1561306534,186629731800,79927080,STK
564,001360,KR7001360007,삼성제약,KOSPI,,1982,2,-33,-1.64,2010,2045,1977,1291701,2578741748,186629240578,94162079,STK
565,008970,KR7008970006,KBI동양철관,KOSPI,,1796,1,6,0.34,1800,1833,1787,1216451,2202654309,186365364972,103766907,STK
566,002170,KR7002170009,삼양통상,KOSPI,,61500,1,1000,1.65,60600,62200,60600,3459,212384800,184500000000,3000000,STK
567,000020,KR7000020008,동화약품,KOSPI,,6570,2,-60,-0.9,6650,6660,6540,181105,1197792670,183509757900,27931470,STK
568,090350,KR7090350000,노루페인트,KOSPI,,9100,1,20,0.22,9040,9180,9010,203993,1852676120,182000000000,20000000,STK
569,010100,KR7010100006,한국무브넥스,KOSPI,,5880,1,430,7.89,5510,6170,5490,3061865,18085074010,179048469600,30450420,STK
570,009270,KR7009270000,신원,KOSPI,,1557,2,-7,-0.45,1568,1578,1551,608171,948451281,178697501901,114770393,STK
571,460850,KR7460850001,동국씨엠,KOSPI,,5960,1,40,0.68,6000,6030,5890,144599,861045690,178195989760,29898656,STK
572,100250,KR7100250000,진양홀딩스,KOSPI,,3180,2,-15,-0.47,3195,3210,3175,56831,181345098,177747028560,55895292,STK
573,400760,KR7400760005,NH올원리츠,KOSPI,,3180,2,-20,-0.63,3205,3230,3165,400908,1275428839,174675094500,54929275,STK
574,000300,KR7000300004,DH오토넥스,KOSPI,,4200,0,0,0.0,0,0,0,0,0,174035631000,41437055,STK
575,004960,KR7004960001,한신공영,KOSPI,,14900,1,240,1.64,14740,15490,14660,143557,2154010780,172403459800,11570702,STK
576,014280,KR7014280002,금강공업,KOSPI,,5850,2,-140,-2.34,5990,6040,5810,207816,1232474005,171576738450,29329357,STK
577,462520,KR7462520008,조선내화,KOSPI,,14470,2,-110,-0.75,14600,14640,14360,16498,238902240,171544280960,11855168,STK
578,011700,KR7011700002,한신기계,KOSPI,,5230,1,10,0.19,5280,5860,5100,6120101,33650409520,169693369730,32446151,STK
579,000700,KR7000700005,유수홀딩스,KOSPI,,6510,1,30,0.46,6480,6650,6480,37817,248223625,169532196120,26041812,STK
580,007540,KR7007540008,샘표,KOSPI,,58600,1,100,0.17,58500,59600,57500,17861,1043802700,168521880000,2875800,STK
581,004970,KR7004970000,신라교역,KOSPI,,10500,1,120,1.16,10370,10530,10310,138794,1445374210,168000000000,16000000,STK
582,210540,KR7210540001,디와이파워,KOSPI,,15120,2,-100,-0.66,15300,15510,15110,87764,1340663205,166950624960,11041708,STK
583,03473K,KR703473K016,SK우,KOSPI,,291500,1,10500,3.74,283500,297000,283500,11366,3309311750,165028352500,566135,STK
584,000970,KR7000970004,한국주철관,KOSPI,,7110,1,10,0.14,7100,7140,7090,41195,293023500,162111555000,22800500,STK
585,002390,KR7002390003,한독,KOSPI,,11760,1,10,0.09,11810,11820,11700,19301,227100620,161859148080,13763533,STK
586,070960,KR7070960000,모나용평,KOSPI,,3345,2,-20,-0.59,3365,3435,3340,80472,270216397,161005998885,48133333,STK
587,014710,KR7014710008,사조씨푸드,KOSPI,,9330,2,-100,-1.06,9680,9680,9280,35870,334844770,160649006190,17218543,STK
588,107590,KR7107590002,미원홀딩스,KOSPI,,69200,3,0,0.0,69200,69200,69100,516,35670900,160544000000,2320000,STK
589,018470,KR7018470005,조일알미늄,KOSPI,,1267,2,-8,-0.63,1275,1276,1250,635335,803636532,160442390507,126631721,STK
590,021820,KR7021820006,세원정공,KOSPI,,15940,1,900,5.98,15040,15980,14890,18909,293390975,159400000000,10000000,STK
591,005800,KR7005800008,신영와코루,KOSPI,,17610,1,200,1.15,17590,17740,17200,25516,448752790,158490000000,9000000,STK
592,008350,KR7008350001,남선알미늄,KOSPI,,1227,2,-14,-1.13,1241,1253,1227,1158345,1437715380,158380043430,129079090,STK
593,008040,KR7008040008,사조동아원,KOSPI,,1121,2,-8,-0.71,1134,1135,1117,703563,789790767,158223096600,141144600,STK
594,009580,KR7009580002,무림P&P,KOSPI,,2530,2,-10,-0.39,2545,2545,2525,92591,234624625,157791859720,62368324,STK
595,008110,KR7008110009,대동전자,KOSPI,,15040,0,0,0.0,0,0,0,0,0,157776322880,10490447,STK
596,003480,KR7003480001,한진중공업홀딩스,KOSPI,,5300,1,70,1.34,5240,5370,5160,112991,594402495,156508003600,29529812,STK
597,123690,KR7123690000,한국화장품,KOSPI,,9730,2,-130,-1.32,9860,9920,9720,296787,2904163575,156341640000,16068000,STK
598,079430,KR7079430005,현대리바트,KOSPI,,7600,2,-80,-1.04,7680,7790,7570,121626,933408195,156068143200,20535282,STK
599,002460,KR7002460004,HS화성,KOSPI,,15330,1,350,2.34,14980,15780,14980,61866,956172925,155599500000,10150000,STK
600,027970,KR7027970003,한국제지,KOSPI,,818,1,11,1.36,810,821,807,192079,156488627,155565797866,190178237,STK
601,011280,KR7011280005,태림포장,KOSPI,,2190,2,-60,-2.67,2250,2250,2180,180810,400751890,155065008600,70805940,STK
602,363280,KR7363280009,티와이홀딩스,KOSPI,,3040,1,15,0.5,3025,3095,2960,115001,348432247,153304974720,50429268,STK
603,007460,KR7007460009,에이프로젠,KOSPI,,462,2,-84,-15.38,597,662,458,110062351,62422615479,152138923860,329305030,STK
604,077500,KR7077500007,유니퀘스트,KOSPI,,6950,1,10,0.14,7020,7150,6850,334635,2346577825,150120708900,21600102,STK
605,083420,KR7083420000,그린케미칼,KOSPI,,6240,2,-20,-0.32,6260,6410,6220,74873,470530180,149760000000,24000000,STK
606,004250,KR7004250007,NPC,KOSPI,,4070,1,70,1.75,4000,4080,4000,85062,345146210,149450400000,36720000,STK
607,094280,KR7094280005,효성ITX,KOSPI,,12930,2,-30,-0.23,12960,13000,12830,33876,437619950,149447526000,11558200,STK
608,016710,KR7016710006,대성홀딩스,KOSPI,,9250,1,70,0.76,9180,9330,9060,40271,369412800,148827495750,16089459,STK
609,015890,KR7015890007,태경산업,KOSPI,,5070,2,-20,-0.39,5070,5100,5020,113579,575048410,148189762500,29228750,STK
610,298000,KR7298000001,효성화학,KOSPI,,38900,0,0,0.0,0,0,0,0,0,147501447900,3791811,STK
611,004150,KR7004150009,한솔홀딩스,KOSPI,,3590,2,-85,-2.31,3700,3700,3540,425439,1531511478,147285565800,41026620,STK
612,084670,KR7084670009,동양고속,KOSPI,,50700,2,-800,-1.55,51600,52400,50500,63633,3258549000,146805348300,2895569,STK
613,036580,KR7036580009,팜스코,KOSPI,,3985,2,-65,-1.6,4050,4050,3970,80676,323011552,146360852855,36727943,STK
614,013570,KR7013570007,디와이,KOSPI,,5550,1,90,1.65,5500,5640,5470,219082,1217828230,146073963150,26319633,STK
615,014790,KR7014790000,HL D&I,KOSPI,,3835,2,-140,-3.52,3955,3955,3790,269530,1034756165,145187734835,37858601,STK
616,013520,KR7013520002,화승코퍼레이션,KOSPI,,2885,1,70,2.49,2830,2950,2795,480099,1389731587,144397862020,50051252,STK
617,044820,KR7044820009,코스맥스비티아이,KOSPI,,15010,2,-30,-0.2,15240,15690,14820,63630,960933500,144154854210,9603921,STK
618,007110,KR7007110000,일신석재,KOSPI,,1855,2,-42,-2.21,1900,1920,1845,851566,1593521710,143682011550,77456610,STK
