,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
874,064800,KR7064800006,포니링크,KOSDAQ,중견기업부,789,2,-20,-2.47,802,808,785,439047,347501780,100839958122,127807298,KSQ
875,065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,3175,1,400,14.41,2920,3420,2835,22833239,72550352428,100783745600,31742912,KSQ
876,019990,KR7019990001,에너토크,KOSDAQ,중견기업부,10320,1,690,7.17,10030,11450,9870,4141278,44004095400,100682828160,9756088,KSQ
877,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,6560,1,90,1.39,6510,6650,6380,235875,1542833830,100630400000,15340000,KSQ
878,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),701,1,29,4.32,672,711,667,2814407,1942233273,100425262804,143260004,KSQ
879,357230,KR7357230002,에이치피오,KOSDAQ,우량기업부,2420,1,5,0.21,2430,2435,2405,32686,79080590,99930211920,41293476,KSQ
880,071670,KR7071670004,에이테크솔루션,KOSDAQ,중견기업부,9990,1,30,0.3,10240,10400,9850,102229,1032426070,99900000000,10000000,KSQ
881,048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,7930,1,30,0.38,7990,8000,7840,45704,362445060,99751041780,12578946,KSQ
882,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5350,1,50,0.94,5330,5360,5300,46954,250318365,99510000000,18600000,KSQ
883,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3150,2,-95,-2.93,3245,3245,3150,62786,199587467,99210913200,31495528,KSQ
884,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,2205,1,110,5.25,2095,2240,2065,247200,534062957,99107374275,44946655,KSQ
885,054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,6900,1,40,0.58,6900,6980,6810,125064,863970800,99048948000,14354920,KSQ
886,175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),3970,3,0,0.0,3965,4065,3945,68111,273190970,99028684410,24944253,KSQ
887,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,737,3,0,0.0,737,757,730,231628,170559657,98807987762,134067826,KSQ
888,373200,KR7373200005,엑스플러스,KOSDAQ,벤처기업부,896,1,134,17.59,766,961,765,6006420,5378013426,98564781056,110005336,KSQ
889,376930,KR7376930004,노을,KOSDAQ,기술성장기업부,1918,1,18,0.95,1891,1926,1851,508865,963636325,98376757514,51291323,KSQ
890,348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,5060,1,135,2.74,4960,5080,4800,108209,534687455,98259578340,19418889,KSQ
891,478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,3800,2,-25,-0.65,3825,3860,3770,271746,1034333769,98155132400,25830298,KSQ
892,419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,우량기업부,1709,2,-4,-0.23,1713,1732,1707,207164,354840799,97748374160,57196240,KSQ
893,048430,KR7048430003,유라테크,KOSDAQ,우량기업부,8470,1,260,3.17,8360,8520,8230,50389,423207060,97574400000,11520000,KSQ
894,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,9770,1,150,1.56,9630,9940,9430,101270,988065300,97490922000,9978600,KSQ
895,066790,KR7066790007,씨씨에스,KOSDAQ,관리종목(소속부없음),1493,0,0,0.0,0,0,0,0,0,97271994227,65152039,KSQ
896,052900,KR7052900008,KX하이텍,KOSDAQ,우량기업부,1485,1,29,1.99,1513,1580,1468,2102098,3172706544,97081067160,65374456,KSQ
897,459550,KR7459550000,알트,KOSDAQ,중견기업부,3860,2,-125,-3.14,4005,4115,3820,1069816,4205038730,96761588340,25067769,KSQ
898,365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,3120,2,-125,-3.85,3245,3325,3120,284607,907524013,96584660640,30956622,KSQ
899,120240,KR7120240007,대정화금,KOSDAQ,우량기업부,13410,1,160,1.21,13250,13500,13190,24466,326941170,96423143310,7190391,KSQ
900,207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1160,2,-23,-1.94,1190,1195,1160,458194,538513425,96372548280,83079783,KSQ
901,391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,2260,1,35,1.57,2225,2345,2220,260112,589925323,96322262200,42620470,KSQ
902,253840,KR7253840003,수젠텍,KOSDAQ,벤처기업부,5750,2,-100,-1.71,5870,5900,5750,187993,1086804125,96273400000,16743200,KSQ
903,027830,KR7027830009,대성창투,KOSDAQ,벤처기업부,1781,2,-26,-1.44,1825,1856,1778,934081,1699909126,96174000000,54000000,KSQ
904,044340,KR7044340008,위닉스,KOSDAQ,중견기업부,5380,1,60,1.13,5450,5460,5300,47778,255907025,96159026500,17873425,KSQ
905,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,4095,1,40,0.99,4055,4225,4020,6160,25208255,95949781200,23430960,KSQ
906,041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,7870,1,170,2.21,7710,7890,7650,47287,368827840,95925305100,12188730,KSQ
907,054620,KR7054620000,APS,KOSDAQ,중견기업부,5200,2,-70,-1.33,5290,5400,5180,74734,392509025,95649949200,18394221,KSQ
908,452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,10540,2,-130,-1.22,10740,10950,10380,48034,508104820,95612851120,9071428,KSQ
909,083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,1241,1,3,0.24,1238,1244,1179,327323,395084769,95425679862,76894182,KSQ
910,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,6280,1,90,1.45,6290,6300,6160,187815,1172122170,95270740000,15170500,KSQ
911,311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,7550,1,90,1.21,7460,7640,7440,25776,194071450,95239928000,12614560,KSQ
912,950220,KR8840140006,네오이뮨텍,KOSDAQ,기술성장기업부,567,1,12,2.16,564,586,548,1442066,818260885,95050975635,167638405,KSQ
913,206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,3730,2,-20,-0.53,3750,3795,3725,110412,414296758,94785775280,25411736,KSQ
914,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3865,2,-50,-1.28,3920,3960,3815,189614,735626665,94579278690,24470706,KSQ
915,265560,KR7265560003,영화테크,KOSDAQ,우량기업부,8810,1,110,1.26,8700,8840,8700,54941,482240090,94180485800,10690180,KSQ
916,134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,1910,1,8,0.42,1902,1923,1884,41986,79878477,94151824590,49294149,KSQ
917,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2960,2,-10,-0.34,2985,3080,2810,93902,278872425,93994504000,31754900,KSQ
918,216050,KR7216050005,인크로스,KOSDAQ,중견기업부,7300,1,50,0.69,7280,7330,7200,40423,294454230,93755520600,12843222,KSQ
919,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,5640,1,190,3.49,5490,5790,5430,451583,2536791565,93755372520,16623293,KSQ
920,004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,10180,1,200,2.0,9990,10260,9990,63267,641743000,93563209300,9190885,KSQ
921,474610,KR7474610003,RF시스템즈,KOSDAQ,벤처기업부,6800,2,-870,-11.34,7700,7790,6710,706739,4984020245,93514232400,13752093,KSQ
922,053280,KR7053280004,예스24,KOSDAQ,중견기업부,3735,1,85,2.33,3685,3755,3685,107346,400494572,93375000000,25000000,KSQ
923,246690,KR7246690002,TS인베스트먼트,KOSDAQ,중견기업부,2090,1,210,11.17,1907,2320,1900,26462033,57292609728,93363675350,44671615,KSQ
924,040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,5940,3,0,0.0,5940,5990,5910,43268,257104050,93124658880,15677552,KSQ
925,061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1076,1,11,1.03,1065,1076,1055,492928,526581500,93091051372,86515847,KSQ
926,041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,6880,1,270,4.08,6620,7040,6620,280110,1923783455,92891056160,13501607,KSQ
927,105330,KR7105330005,케이엔더블유,KOSDAQ,중견기업부,5780,1,20,0.35,5810,5810,5540,99994,574045765,92826961840,16060028,KSQ
928,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,801,2,-9,-1.11,810,835,786,2673344,2148383997,92709253890,115741890,KSQ
929,382150,KR7382150001,온코크로스,KOSDAQ,기술성장기업부,7630,2,-140,-1.8,7840,7870,7570,189121,1455574505,92414231910,12111957,KSQ
930,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,6000,1,100,1.69,5910,6050,5900,12472,74769010,92400000000,15400000,KSQ
931,072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9750,2,-50,-0.51,9810,9870,9735,49695,485852765,92222198250,9458687,KSQ
932,040910,KR7040910002,아이씨디,KOSDAQ,투자주의환기종목(소속부없음),4960,1,65,1.33,4895,4985,4720,67738,326438343,92128404000,18574275,KSQ
933,082850,KR7082850009,우리바이오,KOSDAQ,벤처기업부,1901,1,17,0.9,1885,1916,1882,287781,545841827,92115954778,48456578,KSQ
934,072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,6380,2,-180,-2.74,6560,6560,6330,106910,686119240,91911594280,14406206,KSQ
935,039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,8810,2,-370,-4.03,9400,9400,8740,124691,1111547420,91715624000,10410400,KSQ
936,228670,KR7228670006,레이,KOSDAQ,벤처기업부,5860,1,120,2.09,5740,5910,5720,73212,425608520,91428013000,15602050,KSQ
937,451250,KR7451250005,삐아,KOSDAQ,벤처기업부,8920,1,30,0.34,8980,9060,8830,42104,377175780,91214822840,10225877,KSQ
938,388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,2975,1,60,2.06,2935,3060,2925,651062,1950789928,91062956075,30609397,KSQ
939,104200,KR7104200001,NHN벅스,KOSDAQ,중견기업부,6130,2,-150,-2.39,6280,6480,6040,192851,1200327305,90892881500,14827550,KSQ
940,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3560,1,75,2.15,3520,3570,3490,243605,861835380,90829854240,25514004,KSQ
941,060560,KR7060560000,HC홈센타,KOSDAQ,중견기업부,715,1,6,0.85,709,717,702,181441,128741230,90762105720,126940008,KSQ
942,273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,8250,1,50,0.61,8300,8410,8100,20438,167388250,90469500000,10966000,KSQ
943,046940,KR7046940003,우원개발,KOSDAQ,벤처기업부,5000,1,495,10.99,4610,5000,4490,1078571,5404931185,90371750000,18074350,KSQ
944,459100,KR7459100004,위츠,KOSDAQ,중견기업부,6750,1,40,0.6,6750,6920,6750,68297,466890445,90213750000,13365000,KSQ
945,208140,KR7208140004,정다운,KOSDAQ,우량기업부,2755,1,120,4.55,2750,2785,2720,803933,2212263804,90045097730,32684246,KSQ
946,163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,13220,1,110,0.84,13120,13450,13090,88386,1169866270,89916345580,6801539,KSQ
947,347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2370,3,0,0.0,2375,2420,2370,224630,536451005,89611705020,37810846,KSQ
948,126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3860,2,-15,-0.39,3880,3915,3830,112238,433242490,89570925580,23204903,KSQ
949,317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,10470,1,460,4.6,10050,10650,10050,54662,570496195,89482053930,8546519,KSQ
950,094940,KR7094940004,푸른기술,KOSDAQ,벤처기업부,10700,2,-200,-1.83,10950,11140,10580,226554,2451591550,89466830200,8361386,KSQ
951,378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,1934,1,17,0.89,1917,1949,1879,562479,1076816735,89434021954,46243031,KSQ
952,203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,89196141000,20157320,KSQ
953,382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2265,2,-25,-1.09,2295,2350,2260,331756,761175675,89143922100,39357140,KSQ
954,331380,KR7331380006,포커스에이아이,KOSDAQ,투자주의환기종목(소속부없음),2835,2,-10,-0.35,2845,3030,2830,380786,1107109418,89142240285,31443471,KSQ
955,475430,KR7475430005,키스트론,KOSDAQ,중견기업부,4980,1,80,1.63,4905,5070,4805,152944,764173154,88883587800,17848110,KSQ
956,299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,3010,2,-60,-1.95,3105,3150,2990,431099,1313789316,88803960770,29502977,KSQ
957,045660,KR7045660008,에이텍,KOSDAQ,벤처기업부,10740,1,150,1.42,10690,10950,10630,97233,1045932610,88712400000,8260000,KSQ
958,214270,KR7214270001,FSN,KOSDAQ,중견기업부,2030,1,42,2.11,1990,2060,1960,249704,501013912,88692646770,43690959,KSQ
959,017650,KR7017650003,대림제지,KOSDAQ,우량기업부,10090,1,110,1.1,9980,10150,9950,13113,131221810,88640650000,8785000,KSQ
960,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1138,1,55,5.08,1085,1141,1083,414210,457585358,88250768828,77549006,KSQ
961,036640,KR7036640001,HRS,KOSDAQ,우량기업부,5380,1,20,0.37,5410,5430,5330,132000,709457460,87988824000,16354800,KSQ
962,104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,6880,2,-30,-0.43,7030,7030,6800,77082,530423090,87965891200,12785740,KSQ
963,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,5230,1,90,1.75,5140,5300,5080,218155,1135501400,87919186960,16810552,KSQ
964,369370,KR7369370002,블리츠웨이엔터테인먼트,KOSDAQ,벤처기업부,1762,1,94,5.64,1668,1849,1648,187703,330129228,87874307182,49871911,KSQ
965,040350,KR7040350001,크레오에스지,KOSDAQ,투자주의환기종목(소속부없음),900,1,66,7.91,831,941,831,606856,545359928,87842394900,97602661,KSQ
966,014470,KR7014470009,부방,KOSDAQ,중견기업부,1459,1,36,2.53,1425,1488,1424,355686,520378270,87616247340,60052260,KSQ
967,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2355,1,55,2.39,2300,2400,2280,458596,1080551523,87406453785,37115267,KSQ
968,042500,KR7042500009,링네트,KOSDAQ,우량기업부,3920,2,-5,-0.13,3925,3935,3900,239682,937851876,87381284480,22291144,KSQ
969,046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,1915,1,9,0.47,1945,1945,1850,344849,652544565,87076302410,45470654,KSQ
970,053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,5870,2,-10,-0.17,5880,5970,5840,133240,785963475,86833753610,14792803,KSQ
971,289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,3890,2,-105,-2.63,3995,3995,3855,208644,813131422,86794539690,22312221,KSQ
972,092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,1556,2,-42,-2.63,1600,1615,1537,1115306,1733094683,86715900228,55730013,KSQ
973,159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,6490,2,-210,-3.13,6750,7010,6480,403147,2717020010,86542456110,13334739,KSQ
974,228850,KR7228850004,레이언스,KOSDAQ,우량기업부,5210,3,0,0.0,5230,5240,5180,36102,188028880,86439182940,16591014,KSQ
975,226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,3560,1,25,0.71,3535,3700,3470,302602,1076472178,86360171000,24258475,KSQ
976,111710,KR7111710000,남화산업,KOSDAQ,중견기업부,4190,2,-10,-0.24,4295,4295,4180,10870,45710320,86263720000,20588000,KSQ
977,457370,KR7457370005,한켐,KOSDAQ,중견기업부,10710,1,190,1.81,10630,11350,10450,834970,9098573305,85970605140,8027134,KSQ
978,032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,6170,1,220,3.7,5950,6190,5930,41214,248320135,85958027530,13931609,KSQ
979,446840,KR7446840001,지슨,KOSDAQ,기술성장기업부,1563,2,-2,-0.13,1567,1669,1550,215712,339392566,85688478729,54823083,KSQ
980,417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,8180,2,-80,-0.97,8300,8300,8100,20584,167748865,85631438380,10468391,KSQ
981,234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1206,1,19,1.6,1188,1207,1187,571457,685834838,85380220818,70796203,KSQ
982,262260,KR7262260003,에이프로,KOSDAQ,우량기업부,5900,1,120,2.08,5870,6090,5800,115806,687392810,85362096800,14468152,KSQ
983,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2130,1,10,0.47,2135,2140,2110,220615,469524384,85200000000,40000000,KSQ
984,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,8070,2,-20,-0.25,8100,8200,7960,41519,333789660,85157335380,10552334,KSQ
985,212710,KR7212710008,아이에스티이,KOSDAQ,기술성장기업부,8840,2,-340,-3.7,9230,9410,8810,319584,2882538655,85067125520,9622978,KSQ
986,099410,KR7099410003,동방선기,KOSDAQ,벤처기업부,6070,2,-120,-1.94,6250,6270,5990,276426,1680467145,84980000000,14000000,KSQ
987,142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,3885,1,45,1.17,3845,3890,3825,61416,237062277,84467382510,21741926,KSQ
988,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,5250,1,250,5.0,5030,5400,5030,369054,1924252605,84374272500,16071290,KSQ
989,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,4205,1,75,1.82,4200,4300,4130,97106,410403245,84297479415,20046963,KSQ
990,033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,4405,3,0,0.0,4440,4480,4350,130476,575594297,84199072960,19114432,KSQ
991,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5190,2,-30,-0.57,5190,5280,5140,295235,1534877210,84194152200,16222380,KSQ
992,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5730,1,230,4.18,5600,5860,5480,47207,267948355,84058859340,14669958,KSQ
993,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1664,1,25,1.53,1635,1923,1633,8976272,15916702425,84057592320,50515380,KSQ
994,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,4330,1,45,1.05,4280,4350,4245,43835,188725380,83749089030,19341591,KSQ
995,159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,4180,2,-20,-0.48,4200,4280,4165,63990,268639477,83736418480,20032636,KSQ
996,066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,9030,1,770,9.32,8260,10500,8220,2297234,22347888115,83722737630,9271621,KSQ
997,408900,KR7408900009,스튜디오미르,KOSDAQ,중견기업부,2555,2,-60,-2.29,2630,2635,2555,175452,452811965,83683733595,32752929,KSQ
998,094850,KR7094850005,참좋은여행,KOSDAQ,벤처기업부,5970,1,50,0.84,5940,6050,5910,116842,700628770,83580000000,14000000,KSQ
999,089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,5670,1,10,0.18,5670,5780,5620,78436,446423930,83520228330,14730199,KSQ
1000,024740,KR7024740003,한일단조,KOSDAQ,우량기업부,2535,1,20,0.8,2515,2565,2435,2174449,5481420823,83394019215,32897049,KSQ
1001,036630,KR7036630002,세종텔레콤,KOSDAQ,중견기업부,8320,1,250,3.1,8080,8500,7940,28851,238172680,83200000000,10000000,KSQ
1002,039010,KR7039010004,현대에이치티,KOSDAQ,우량기업부,9640,1,100,1.05,9600,9780,9450,58713,561149665,83145000000,8625000,KSQ
1003,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4145,1,5,0.12,4140,4195,4120,189101,785249039,83098835650,20047970,KSQ
1004,215360,KR7215360009,우리산업,KOSDAQ,우량기업부,9060,1,60,0.67,9000,9340,8940,73562,669443775,82737396780,9132163,KSQ
1005,011320,KR7011320009,유니크,KOSDAQ,우량기업부,4275,1,5,0.12,4300,4315,4255,100403,429743225,82595971125,19320695,KSQ
1006,187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,2815,2,-85,-2.93,2900,2905,2805,63694,180811853,82206354920,29202968,KSQ
1007,039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,3635,1,10,0.28,3635,3680,3625,104318,379607046,82095417215,22584709,KSQ
1008,049470,KR7049470008,비트플래닛,KOSDAQ,중견기업부,697,2,-2,-0.29,710,710,680,597141,415489035,82053975106,117724498,KSQ
1009,036090,KR7036090009,위지트,KOSDAQ,중견기업부,693,2,-7,-1.0,704,704,685,861166,594633002,82045852812,118392284,KSQ
1010,393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,5250,1,30,0.57,5220,5490,5210,704501,3755516715,81976356000,15614544,KSQ
1011,222810,KR7222810004,세토피아,KOSDAQ,관리종목(소속부없음),5400,0,0,0.0,0,0,0,0,0,81712098000,15131870,KSQ
1012,175250,KR7175250000,아이큐어,KOSDAQ,관리종목(소속부없음),2170,0,0,0.0,0,0,0,0,0,81501658560,37558368,KSQ
1013,053350,KR7053350005,이니텍,KOSDAQ,중견기업부,3700,2,-15,-0.4,3715,3780,3690,151999,565074237,81477940500,22021065,KSQ
1014,412540,KR7412540007,제일엠앤에스,KOSDAQ,관리종목(소속부없음),3935,0,0,0.0,0,0,0,0,0,81063616775,20600665,KSQ
1015,340360,KR7340360007,다보링크,KOSDAQ,중견기업부,1588,1,9,0.57,1572,1615,1542,451401,711761270,81008499492,51012909,KSQ
1016,340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,1175,1,67,6.05,1150,1212,1132,2902998,3380673110,80929047375,68875785,KSQ
1017,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4250,1,15,0.35,4235,4275,4125,153912,648404481,80750000000,19000000,KSQ
1018,036000,KR7036000008,예림당,KOSDAQ,중견기업부,3490,1,95,2.8,3395,3530,3330,210587,731540216,80389626730,23034277,KSQ
1019,082210,KR7082210006,옵트론텍,KOSDAQ,투자주의환기종목(소속부없음),2420,1,70,2.98,2350,2495,2320,427758,1038756327,80325545080,33192374,KSQ
1020,024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,2300,1,455,24.66,1859,2385,1856,25186161,55552971336,80291157700,34909199,KSQ
1021,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,4285,1,130,3.13,4195,4295,4190,74520,316742675,80215200000,18720000,KSQ
1022,215090,KR7215090002,솔디펜스,KOSDAQ,중견기업부,3455,1,190,5.82,3285,3475,3150,1144194,3821760718,80002808755,23155661,KSQ
1023,033310,KR7033310004,엠투엔,KOSDAQ,우량기업부,1981,2,-1,-0.05,1990,2030,1958,141271,281097266,79917959611,40342231,KSQ
1024,348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),976,1,9,0.93,974,1015,929,197489,191914907,79823910944,81786794,KSQ
1025,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,11050,2,-430,-3.75,11490,11500,10220,97411,1047253760,79560000000,7200000,KSQ
1026,288330,KR7288330004,파라택시스코리아,KOSDAQ,관리종목(소속부없음),750,2,-11,-1.45,767,768,740,294855,222670460,79559078250,106078771,KSQ
1027,222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
1028,128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,3205,2,-5,-0.16,3235,3275,3140,179463,573617917,79494797645,24803369,KSQ
1029,099220,KR7099220006,SDN,KOSDAQ,중견기업부,1220,2,-6,-0.49,1248,1248,1209,570835,695501691,79232107000,64944350,KSQ
1030,227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,459,2,-29,-5.94,490,492,456,3340672,1556274456,79196340573,172541047,KSQ
1031,052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3440,1,115,3.46,3325,3465,3325,299537,1026047400,79120000000,23000000,KSQ
1032,171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,2200,3,0,0.0,2195,2220,2185,71658,157492485,78983872000,35901760,KSQ
1033,040610,KR7040610008,SG&G,KOSDAQ,중견기업부,2315,1,70,3.12,2300,2445,2200,1518653,3535133935,78911858740,34087196,KSQ
1034,115440,KR7115440000,우리넷,KOSDAQ,우량기업부,7310,1,110,1.53,7220,7390,7140,194408,1409722155,78906274520,10794292,KSQ
1035,299900,KR7299900001,위지윅스튜디오,KOSDAQ,중견기업부,461,1,7,1.54,459,485,456,1175777,546780511,78853535524,171048884,KSQ
1036,004590,KR7004590006,한국가구,KOSDAQ,중견기업부,5250,1,30,0.57,5250,5300,5210,86922,456466585,78750000000,15000000,KSQ
1037,140070,KR7140070004,서플러스글로벌,KOSDAQ,우량기업부,2125,1,5,0.24,2120,2125,2080,103039,216185072,78599500000,36988000,KSQ
1038,094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,7490,1,40,0.54,7420,7550,7330,62869,466661835,78434081600,10471840,KSQ
1039,155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,4020,1,190,4.96,3850,4040,3845,108294,429027700,78286919160,19474358,KSQ
1040,043650,KR7043650001,국순당,KOSDAQ,중견기업부,4380,1,280,6.83,4100,4450,4100,219303,936422771,78219371520,17858304,KSQ
1041,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,2595,1,60,2.37,2525,2650,2450,1902990,4915108073,77817814215,29987597,KSQ
1042,217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,5910,2,-70,-1.17,5990,6030,5800,155528,911870670,77738727510,13153761,KSQ
1043,096630,KR7096630009,에스코넥,KOSDAQ,중견기업부,971,1,51,5.54,942,1031,907,5306777,5140035749,77079549136,79381616,KSQ
1044,043710,KR7043710003,서울리거,KOSDAQ,중견기업부,888,2,-12,-1.33,894,900,879,41357,36589609,76867508880,86562510,KSQ
1045,241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,우량기업부,7670,3,0,0.0,7800,7960,7520,59569,464728835,76720202780,10002634,KSQ
1046,081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3155,2,-20,-0.63,3175,3195,3145,174429,553069822,76566808310,24268402,KSQ
1047,137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,3435,1,5,0.15,3430,3465,3395,91018,312345210,76489941090,22267814,KSQ
1048,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1905,1,65,3.53,1845,1948,1810,612431,1163242614,76462560435,40137827,KSQ
1049,290720,KR7290720002,푸드나무,KOSDAQ,투자주의환기종목(소속부없음),2220,2,-40,-1.77,2260,2315,2210,24944,56048195,76294418100,34366855,KSQ
1050,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1657,1,2,0.12,1674,1675,1635,180648,299152598,76270308178,46029154,KSQ
1051,064240,KR7064240005,홈캐스트,KOSDAQ,중견기업부,2195,1,40,1.86,2160,2335,2160,268714,604255485,76153880945,34694251,KSQ
1052,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,6370,2,-640,-9.13,7020,7130,6070,920350,5980524995,76137425000,11952500,KSQ
1053,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6340,1,60,0.96,6280,6410,6260,88130,556895300,75993871100,11986415,KSQ
1054,037030,KR7037030004,파워넷,KOSDAQ,우량기업부,3005,1,45,1.52,2975,3025,2970,266526,797192337,75725753590,25199918,KSQ
1055,054930,KR7054930003,유신,KOSDAQ,우량기업부,25150,2,-50,-0.2,25200,25450,24875,41056,1030763050,75450000000,3000000,KSQ
1056,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),1638,1,18,1.11,1620,1640,1588,42880,69639800,75396658428,46029706,KSQ
1057,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,벤처기업부,2510,1,50,2.03,2460,2510,2350,290859,723753366,75326545760,30010576,KSQ
